,0,1,2,3,4
0,14223,2665,"['""In light of these findings, any proposed approach to achieve herd immunity through natural infection is not only highly unethical, but also unachievable,"" said the Lancet\'s commentary authors, Isabella Eckerle, head of the Geneva Centre for Emerging Viral Diseases, and Benjamin Meyer, a virologist at the University of Geneva.']",Benjamin Meyer,University of Geneva
0,14224,2667,"['There have been similar studies in China and the United States and ""the key finding from these representative cohorts is that most of the population appears to have remained unexposed"" to Covid-19, ""even in areas with widespread virus circulation,"" said a Lancet commentary published along with Spain\'s findings\n\n""In light of these findings, any proposed approach to achieve herd immunity through natural infection is not only highly unethical, but also unachievable,"" said the Lancet\'s commentary authors, Isabella Eckerle, head of the Geneva Centre for Emerging Viral Diseases, and Benjamin Meyer, a virologist at the University of Geneva.']",Benjamin Meyer,University of Geneva
0,14299,2878,"[""Republican consultant Alex Conant, the communications director for Sen. Marco Rubio's 2016 presidential campaign, says such numbers among well-educated voters (as well as comparable weakness among seniors) show the price of Trump's downplaying of the crisis and his open defiance of public health officials.""]",Trump,Sun Yat-sen University
0,14337,2997,"['That in turn impedes efforts to revive the US economy, now staggering under the highest unemployment rate since the Great Depression\n\n""It\'s hard to explain,"" says Mark McClellan, a former health adviser to President George W. Bush who\'s now at Duke University.']",George W. Bush,Duke University
0,14345,3017,"[""Adam, a sophomore at the University of Florida and Josh, a rising senior at Marjory Stoneman Douglas, say they've seen a lot of people not taking proper precautions in a state where cases are spiking.""]",Marjory Stoneman Douglas,University of Florida
0,14374,3105,"['""I\'ve never had a bad teacher, my teachers made it easy for me, made me enthusiastic to go to school,"" Palmer said.Now she has received multiple scholarships worth more than $430,000 to cover all expenses related to her four-year pursuit of a biomedical engineering degree at Rensselaer Polytechnic Institute.Mount Vernon City School District Superintendent Dr. Kenneth Hamilton said Palmer is an example that other young girls of color will look up to and he\'s not sure if she even realizes how prolific it is to be in her position.']",Palmer,Rensselaer Polytechnic Institute
0,14397,3167,"['More than 121,000 Americans have died from coronavirus, and more are dying from the virus every day\n\n""Covid\'s not taking a summer vacation,"" said Dr. William Schaffner, an infectious diseases expert and professor at Vanderbilt University Medical Center.']",William Schaffner,Vanderbilt University
0,14420,3227,"['In a statement emailed to CNN, Ohio secretary of state Frank LaRose, a Republican, said that both Trump and Democrat Joe Biden ""need to stop"" questioning the integrity of elections.']",Joe Biden,Pennsylvania State University
0,14431,3257,"['In a statement Monday, Secretary of State Mike Pompeo said Washington was ""extremely concerned"" about the decision to file espionage charges against Michael Kovrig and Michael Spavor, who have been detained in China since 2018.']",Michael Spavor,Pennsylvania State University
0,14444,3297,"['Deutsche Bank analyst Chris Woronka said in a report following the news that Ferraro is ""the right executive to guide [Avis] through an unprecedented decline in travel volumes,"" adding that ""what the company needs most is a seasoned veteran of the industry.""']",Ferraro,"University of California, Davis"
0,14487,3416,"['""It is NOT correct that NASA was dead under the Obama administration,"" said John Logsdon, the founder of the Space Policy Institute at George Washington University, where he is a professor emeritus, and a former member of the NASA Advisory Council.']",John Logsdon,George Washington University
0,14488,3418,"['""NASA was not \'dead\' nor was (the Kennedy Space Center) \'shut down\' under the Obama administration, but activity back then was arguably at a lower level,"" said Leroy Chiao, a nonresident fellow in space policy at Rice University\'s Baker Institute for Public Policy and a former NASA astronaut and International Space Station commander.']",Leroy Chiao,Rice University
0,14497,3445,"['>> THEY FEED OUR FAMILIES AND YET THEY’RE SO EXPENDAB\n\nThe labor movement is calling on lawmakers to protect workers.The Nebraska American Federation of Labor and Congress of Industrial Organizations organized a ""workers first"" caravan Wednesday night.Volunteers taped signs on car windows outside the Lincoln labor union hall before setting out to send a message.Dozens of drivers departed asking those in power to act.“It’s time that we stand up as workers and say, ‘No mas!’” said Shira Mora James, a civil rights attorney and volunteer.The National AFL-CIO declared June 17 a day of action to address workers’ rights.']",Shira Mora James,University of Nebraska-Lincoln
0,14510,3486,"['Republican Sen. James Lankford of Oklahoma acknowledged the rise in rates to CNN\'s Erin Burnett Wednesday, but said the rally should not be postponed and ""we are pushing people to be attentive on this.""']",Erin Burnett,Sun Yat-sen University
0,14524,3525,"[""Facts First: While the exact number of ventilators in the national stockpile at the time of Trump's inauguration in 2017 is not known, Richard Branson, a professor at the University of Cincinnati's medical school and editor of the medical journal Respiratory Care, says thousands of ventilators were purchased for the stockpile during the Obama administration and were not used before Trump took office.""]",Trump,University of Cincinnati
0,14525,3529,"[""In addition, journalists personally saw ventilators in the stockpile when they visited facilities in 2016, as FactCheck.org has : While the exact number of ventilators in the national stockpile at the time of Trump's inauguration in 2017 is not known, Richard Branson, a professor at the University of Cincinnati's medical school and editor of the medical journal Respiratory Care, says thousands of ventilators were purchased for the stockpile during the Obama administration and were not used before Trump took office.""]",Trump,University of Cincinnati
